timestamp,roll,pitch,yaw,altitude,ground_speed,battery_voltage,gps_lat,gps_lon,mode
2025-09-07T19:26:09.006742,-0.0818,0.0234,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:09.008298,-0.0818,0.0234,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:09.009844,-0.0818,0.0234,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.000519,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.002122,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.003829,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.005250,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.006823,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:10.008457,-0.0818,0.0235,2.2168,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.000779,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.002376,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.003870,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.005671,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.006744,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.008300,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:11.009846,-0.0821,0.0234,2.2169,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.000012,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.001666,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.003242,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.004809,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.006408,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.007927,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:12.009470,-0.0824,0.0229,2.2166,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.000673,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.002275,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.003869,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.005159,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.006772,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.007899,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:13.009676,-0.0824,0.0229,2.2167,0.01,0.0,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.001250,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.002848,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.004062,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.005204,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.006780,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.008291,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:14.009880,-0.0824,0.023,2.2167,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.001395,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.003005,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.004439,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.005691,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.007330,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
2025-09-07T19:26:15.008919,-0.0823,0.0231,2.2168,0.01,0.01,0.02,0.0,0.0,STABILIZE
